CANDIDATE,TIPO,PAIS,URL,DECISION,WHY,EVIDENCE,SOURCE_ID,STATUS,O_QUE_FALTA
OP Alegra,ORGANIZACAO,IT,https://www.alegra.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (88/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: A.S.D. Alegra Settime Tamburello · data visivel: 2026-09-12 · feed RSS declarado · ancora: titulo da pagina: A.S.D. Alegra Settime Tamburello,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
SANA — Salone del biologico e naturale,ORGANIZACAO,IT,https://www.sana.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (75.59999999999999/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: SANA Food 2027 | Sana · ancora: titulo da pagina: SANA Food 2027 | Sana,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
SCAM,ORGANIZACAO,IT,https://www.scam.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (84/100). Falta o degrau que o atlas exige para virar ficha.","HTTP 200 · titulo: SCAM S.p.A. - produttori di fertilizzanti, concimi speciali  · feed RSS declarado · ancora: titulo da pagina: SCAM S.p.A. - produttori di fert",,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Terremerse,ORGANIZACAO,IT,https://www.terremerse.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (72/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Terremerse | pensare multifiliera agire sostenibile · data visivel: 2026-05-15 · feed RSS declarado · ancora: titulo da pagina: Terremerse | pensare multifilier,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Unione Nazionale Associazioni Produttori Olivicoli — UNAPROL,ORGANIZACAO,IT,https://www.unaprol.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (86/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Unaprol · data visivel: 2026-08-21 · ancora: titulo da pagina: Unaprol,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
CBC Biogard,ORGANIZACAO,IT,https://www.biogard.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T9-012,PROMOVIDA,
Confagricoltura Lombardia,ORGANIZACAO,IT,https://www.confagricolturalombardia.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (79/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Confagricoltura · data visivel: 2026-07-29 · ancora: titulo da pagina: Confagricoltura,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio Casalasco del Pomodoro,ORGANIZACAO,IT,https://www.casalasco.com/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (78.90000000000001/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Casalasco | Filiera Integrata del Pomodoro Italiano · ancora: titulo da pagina: Casalasco | Filiera Integrata de,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Consorzio di Bonifica Est Ticino Villoresi,ORGANIZACAO,IT,https://www.etvilloresi.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (79/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Est Ticino Villoresi &#8211; Consorzio di bonifica · feed RSS declarado · ancora: titulo da pagina: Est Ticino Villoresi &#8211; Con,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio di Tutela del Grana Padano,ORGANIZACAO,IT,https://www.granapadano.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T10-014,PROMOVIDA,
Diachem,ORGANIZACAO,IT,https://www.diachem.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (82/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Diachem - Produttore di agrofarmaci e agronutrienti · data visivel: 2026-06-29 · ancora: titulo da pagina: Diachem - Produttore di agrofarm,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Fondazione Minoprio,ORGANIZACAO,IT,https://www.fondazioneminoprio.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-009,PROMOVIDA,
Granaria — Borsa Merci di Milano,ORGANIZACAO,IT,https://www.granariamilano.org/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = REVIEW (88/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Associazione Granaria Milano · data visivel: 2026-09-08 · feed RSS declarado · ancora: titulo da pagina: Associazione Granaria Milano,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Sipcam Italia,ORGANIZACAO,IT,https://www.sipcamitalia.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (82.2/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Sipcam Agro USA | Cultivating tomorrow&#39;s agriculture tog · ancora: titulo da pagina: Sipcam Agro USA | Cultivating to,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
TUTTOFOOD Milano,ORGANIZACAO,IT,https://www.tuttofood.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (70/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Tuttofood | 8-11 maggio 2028 · data visivel: 2024-11-03 · ancora: titulo da pagina: Tuttofood | 8-11 maggio 2028,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
AIAB — Associazione Italiana Agricoltura Biologica,ORGANIZACAO,IT,https://aiab.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T12-005,PROMOVIDA,
AIAM — Associazione Italiana di Agrometeorologia,ORGANIZACAO,IT,https://www.agrometeorologia.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T2-015,PROMOVIDA,
ANBI — Associazione Nazionale Consorzi di gestione e tutela del territorio e acque irrigue,ORGANIZACAO,IT,https://www.anbi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T2-024,PROMOVIDA,
ANGA — Giovani di Confagricoltura,ORGANIZACAO,IT,http://www.anga.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (76.7/100). Falta o degrau que o atlas exige para virar ficha.","HTTP 200 · titulo: Giovani di Confagricoltura - ANGA, Sistema Confagricoltura | · ancora: titulo da pagina: Giovani di Confagricoltura - ANG",,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Agrofarma — Federchimica,ORGANIZACAO,IT,https://agrofarma.federchimica.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Home page · ancora: titulo da pagina: Home page,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Alleanza delle Cooperative Italiane Agroalimentare,ORGANIZACAO,IT,https://www.alleanzacooperative.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T10-016,PROMOVIDA,
Assofertilizzanti — Federchimica,ORGANIZACAO,IT,https://assofertilizzanti.federchimica.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (56/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Home · data visivel: 2026-04-10 · ancora: titulo da pagina: Home,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Assosementi,ORGANIZACAO,IT,https://www.sementi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T1-013,PROMOVIDA,
CIA — Agricoltori Italiani,ORGANIZACAO,IT,https://www.cia.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T12-003,PROMOVIDA,
CNR — Consiglio Nazionale delle Ricerche,ORGANIZACAO,IT,https://www.cnr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-006,PROMOVIDA,
CONAF — Consiglio Ordine Nazionale Dottori Agronomi e Forestali,ORGANIZACAO,IT,https://www.conaf.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T7-013,PROMOVIDA,
Certis Belchim Italia,ORGANIZACAO,IT,https://www.certisbelchim.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T9-013,PROMOVIDA,
Coldiretti,ORGANIZACAO,IT,https://www.coldiretti.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Coldiretti · data visivel: 2015-09-15 · ancora: titulo da pagina: Coldiretti,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Confagricoltura,ORGANIZACAO,IT,https://www.confagricoltura.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T12-004,PROMOVIDA,
Confcooperative Fedagripesca,ORGANIZACAO,IT,https://www.fedagripesca.confcooperative.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (84.40000000000001/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Home · ancora: titulo da pagina: Home,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida; endereco por reconciliar (https://www.fedagripesca.confcooperative.it/ -> https://www.agroalimentarepesca.confcooperative.it:443/)"
Consorzi Agrari d'Italia — CAI,ORGANIZACAO,IT,https://www.consorziagrariditalia.it/chi-siamo/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T7-014,PROMOVIDA,
FederBio,ORGANIZACAO,IT,https://feder.bio/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (79/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: FederBio. Il biologico italiano in movimento · data visivel: 2025-02-24 · feed RSS declarado · ancora: titulo da pagina: FederBio. Il biologico italiano ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
FederUnacoma — Federazione Nazionale Costruttori Macchine per l'Agricoltura,ORGANIZACAO,IT,https://www.federunacoma.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (74/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: FederUnacoma - Federazione Nazionale Costruttori Macchine Ag · data visivel: 2026-09-14 · ancora: titulo da pagina: FederUnacoma - Federazione Nazio,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Italia Olivicola,ORGANIZACAO,IT,https://www.italiaolivicola.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T1-016,PROMOVIDA,
Italmopa — Associazione Industriali Mugnai d'Italia,ORGANIZACAO,IT,https://www.italmopa.com/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T10-008,PROMOVIDA,
Koppert Italia,ORGANIZACAO,IT,https://www.koppert.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T9-011,PROMOVIDA,
